time,index,date,day,hour,time_ac,crust,replicate,replicate2,fc,fh,xc_soil,xc_atm_pd,xc_atm_sd,xh_atm,xh_soil,swc,ts,ta,rh_soil,rh_atm,ts_ibutton,tsurf,dp_s_ibutton,dp_s,dp_surf,dp_a,par,vpd,pa,ws,gs,wd,mat_5cm,mat_0cm,swc_md
2019-07-17 19:00:00,123787,2019-07-17 00:00:00,576,19,575.7916667,MC,2,8,-0.040342972,0.0154282,397.4520068,418.7396817,407.8656261,17.54773887,21.81820347,0.012273454,34.42666667,27.14633333,50.55666667,53.185,32.38333333,30.24466667,20.74691789,22.62325783,19.60149163,16.73829097,193.7,1.73041082,980.6258333333334,3.0066666666666664,8.24,209.20000000000002,-96.82502599555164,-88.41177616583693,0.01059705
2019-07-17 20:00:00,123788,2019-07-17 00:00:00,576,20,575.8333333,MC,2,8,-0.114860922,0.001455449,378.0285298,419.386164,407.7514814,18.91339656,19.31629907,0.011036108,32.96,25.292,51.29333333,62.7913,29.88333333,27.06593333,18.68371438,21.51405082,19.320377,17.64668813,27.03333333,1.352420083,981.5632666666667,0.7799999999999999,2.783333333333333,285.46666666666664,-94.31957375503265,-64.47906634801652,0.01059705
2019-07-17 21:00:00,123789,2019-07-17 00:00:00,576,21,575.875,MC,2,8,-0.165456803,-0.00940321,364.5418436,419.7146155,407.4607316,21.44891998,18.84182158,0.009838677,31.50333333,23.78533333,53.09666667,75.11596667,27.55,25.17316667,17.08491475,20.73747039,20.42385136,19.08477961,1.2,1.042684132,982.2632666666668,1.5599999999999998,3.34,270.93333333333334,-89.01228674439781,-39.39698057874414,0.011036108
2019-07-17 22:00:00,123790,2019-07-17 00:00:00,576,22,575.9166667,MC,2,8,-0.186644279,-0.016219436,360.6443248,421.5967018,409.1162055,22.09736401,17.60318315,0.009200047,30.19666667,22.91233333,53.19666667,80.51313333,26.55,24.0733,16.19067313,19.56068647,20.48952193,19.35958789,1.2,0.818065109,983.0766333333335,0.89,2.4499999999999997,263.9,-88.36708058129767,-29.733330921032312,0.011036108
2019-07-17 23:00:00,123791,2019-07-17 00:00:00,576,23,575.9583333,MC,2,8,-0.187849861,-0.018790918,362.2034007,425.6584228,411.132419,21.69269645,16.4791741,0.008521502,29.11333333,22.27366667,52.87666667,82.2757,25.38333333,23.32043333,15.01819132,18.46261718,20.10849845,19.08695033,1.2,0.68262413,983.3491,0,0.3333333333333333,261.1,-88.89320759229567,-26.694883223091377,0.011036108
2019-07-18 00:00:00,123792,2019-07-17 00:00:00,576,24,576,MC,2,8,-0.185196839,-0.020544904,362.1278932,425.9294862,410.5069507,21.69738854,15.98693454,0.008481588,28.16333333,21.62033333,53.39333333,83.7505,24.38333333,22.49026667,14.24567754,17.74052061,19.58579585,18.73493331,1.2,0.561748317,983.3665666666667,0,0,261.1,-87.26158144811593,-24.195961400127764,0.011036108
2019-07-18 01:00:00,123793,2019-07-18 00:00:00,577,1,576.0416667,MC,2,8,-0.19131296,-0.026089975,361.5011319,425.8778875,411.6207873,22.57284226,15.3076253,0.008361845,27.33666667,21.334,53.74333333,90.12543333,23.71666667,21.76346667,13.73031447,17.07996227,20.06215131,19.63822987,1.2,0.479802702,983.0032666666666,0.11,1.0033333333333332,260.6333333333334,-86.11604950595324,-14.151264737973921,0.011036108
2019-07-18 02:00:00,123794,2019-07-18 00:00:00,577,2,576.0833333,MC,2,8,-0.18200848,-0.025812924,363.3711423,426.3921259,411.1622298,22.00214132,14.79715296,0.008401759,26.64333333,20.77766667,54.07666667,93.22683333,22.88333333,21.31513333,13.05428828,16.53617056,20.16894817,19.63617279,1.2,0.454655398,982.6208,0.11,1.2233333333333334,240.5333333333333,-85.06181925547932,-9.531648975768414,0.011036108
2019-07-18 03:00:00,123795,2019-07-18 00:00:00,577,3,576.125,MC,2,8,-0.185133123,-0.028807476,362.9677788,425.9180159,411.6567124,22.50035582,14.45975975,0.008162273,26.02,19.80933333,55.03666667,96.5635,22.21666667,20.53666667,12.70654252,16.23630843,19.96731394,19.24315296,1.2,0.340900238,982.5891333333333,0,1.0033333333333334,264.8333333333333,-82.45524739542067,-4.7399506723573825,0.011036108
2019-07-18 04:00:00,123796,2019-07-18 00:00:00,577,4,576.1666667,MC,2,8,-0.186117898,-0.028617758,362.9333959,427.2832077,411.9711613,22.0729188,14.07328718,0.007962701,25.40333333,19.603,55.79666667,96.46563333,21.55,19.92336667,12.29730428,15.8796097,19.34029385,19.02136493,1.2,0.298403455,982.4949666666668,0.11,0.5566666666666668,237.23333333333335,-80.39553825525792,-4.867210032494747,0.011036108
