time,index,date,day,hour,time_ac,crust,replicate,replicate2,fc,fh,xc_soil,xc_atm_pd,xc_atm_sd,xh_atm,xh_soil,swc,ts,ta,rh_soil,rh_atm,ts_ibutton,tsurf,dp_s_ibutton,dp_s,dp_surf,dp_a,par,vpd,pa,ws,gs,wd,mat_5cm,mat_0cm,swc_md
2019-01-03 01:00:00,7537,2019-01-03 00:00:00,381,1,380.0416667,PD,1,1,-0.020183283,0.00146237,413.8717509,421.1725208,405.3771,8.187101777,8.973752398,0.074333563,6.608,8.202333333,100,79.56666667,5.94,5.356666667,5.94,6.608,2.107351796,4.872862999,1.2,0.437450351,994.3108000000001,2.3366666666666664,4.676666666666667,51.93333333333334,0.0,-29.380966869707215,0.0747011125
2019-01-03 02:00:00,7538,2019-01-03 00:00:00,381,2,380.0833333,PD,1,1,-0.034320978,0.001602291,409.0588932,421.4546649,406.5400033,7.507171643,8.363253557,0.073864679,6.035333333,7.249666667,100,85.83,5.266666667,4.02,5.266666667,6.035333333,1.862861799,5.031426577,1.2,0.372201106,994.4575,2.3366666666666664,4.343333333333333,78.60000000000001,0.0,-19.546813402671518,0.0747011125
2019-01-03 03:00:00,7539,2019-01-03 00:00:00,381,3,380.125,PD,1,1,-0.053904263,1.52e-05,402.4573357,421.8777913,405.1909951,7.877183289,7.885256968,0.073306386,5.359,4.900666667,100,90.67,4.26,2.346666667,4.26,5.359,0.979596984,3.502519107,1.2,0.265743696,994.4341000000001,1.3366666666666667,2.2266666666666666,58.96666666666667,0.0,-12.453587575511547,0.0747011125
2019-01-03 04:00:00,7540,2019-01-03 00:00:00,381,4,380.1666667,PD,1,1,-0.070453404,-0.000925857,396.5767463,421.9913328,407.9512425,8.099566229,7.610175386,0.072698993,4.642333333,4.803666667,100,92.26,3.423333333,1.843333333,3.423333333,4.642333333,0.722729522,3.653402073,1.2,0.237334169,994.3291,1.67,3.2266666666666666,81.86666666666667,0.0,-10.224470847109515,0.0747011125
2019-01-03 05:00:00,7541,2019-01-03 00:00:00,381,5,380.2083333,PD,1,1,-0.07914344,-0.002561055,394.7433783,423.333096,408.389431,8.868365775,7.520749392,0.072204535,4.133666667,4.952,100,95.09,2.92,1.343333333,2.92,4.133666667,0.64481698,4.230844549,1.2,0.242907515,994.0890666666668,1.4466666666666665,3.4499999999999997,84.23333333333333,0.0,-6.378254935060793,0.0747011125
2019-01-03 06:00:00,7542,2019-01-03 00:00:00,381,6,380.25,PD,1,1,-0.089247582,-0.003242098,391.5717908,423.8812948,407.5033304,9.87021565,8.17081324,0.071774576,3.683333333,5.818666667,100,97.00666667,2.75,2.513333333,2.75,3.683333333,2.08672735,5.379528169,1.2,0.222345611,994.0958,1.67,3.56,81.43333333333334,0.0,-3.866503899717646,0.0747011125
2019-01-03 07:00:00,7543,2019-01-03 00:00:00,381,7,380.2916667,PD,1,1,-0.076249149,-0.001390944,398.0329415,425.6476682,408.774018,8.990572417,8.263917684,0.071677195,3.833333333,7.082666667,100,90.36,3.923333333,4.853333333,3.923333333,3.833333333,3.407201013,5.60846454,1.2,0.277147569,994.4758,3.0033333333333334,6.346666666666667,25.299999999999997,0.0,-13.006333043572468,0.0747011125
2019-01-03 08:00:00,7544,2019-01-03 00:00:00,381,8,380.3333333,PD,1,1,-0.058658455,-0.001330488,403.102762,424.2972289,408.6720017,9.052409035,8.356845948,0.07180705,4.093333333,6.762333333,100,88.51,4.09,4.186666667,4.09,4.093333333,2.457762356,4.994430763,5.366666667,0.294300749,995.2200000000001,3.2266666666666666,5.453333333333333,18.26666666666667,0.0,-15.622965657360334,0.0747011125
2019-01-03 09:00:00,7545,2019-01-03 00:00:00,381,9,380.375,PD,1,1,-0.051460375,-0.00410472,406.8253116,425.3895059,409.3508105,11.8625744,9.716142657,0.07180705,4.178333333,7.174666667,100,87.09,4.26,5.186666667,4.26,4.178333333,3.213507846,5.167453213,57.03333333,0.295972668,996.0449333333335,3.2266666666666666,5.789999999999999,22.466666666666665,0.0,-17.7569630979046,0.0747011125
2019-01-03 10:00:00,7546,2019-01-03 00:00:00,381,10,380.4166667,PD,1,1,-0.015623297,0.002742304,421.7247101,427.3597879,410.6256561,13.28980535,14.72351421,0.072001761,4.73,11.44233333,100,75.85,6.44,11.53666667,6.44,4.73,7.409102742,7.317973101,378.7,0.44679732,996.9,2.56,5.453333333333333,31.833333333333332,0.0,-36.31839488883589,0.0747011125
2019-01-03 11:00:00,7547,2019-01-03 00:00:00,381,11,380.4583333,PD,1,1,0.182585049,0.019478827,495.3000638,429.6622457,413.3767093,8.832637729,19.06695563,0.074041897,7.988333333,15.31766667,100,44.46666667,12.63666667,21.88333333,12.63666667,7.988333333,9.17749074,3.244370475,856.2,0.724625781,997.4566,3.783333333333333,7.013333333333333,53.800000000000004,0.0,-110.35414469682382,0.0747011125
2019-01-03 12:00:00,7548,2019-01-03 00:00:00,381,12,380.5,PD,1,1,0.358408752,0.027478089,556.2264216,427.986646,418.0878762,7.014498918,21.82274861,0.077508358,12.28,17.29566667,96.68,34.94666667,16.65,26.21666667,16.1166059,11.76501042,9.441697861,1.619311565,1018.7,0.973299841,997.0416,3.4499999999999997,6.236666666666667,61.79999999999999,-4.447855023054428,-145.2618036688395,0.074830237
2019-01-03 13:00:00,7549,2019-01-03 00:00:00,381,13,380.5416667,PD,1,1,0.476664326,0.024196665,596.8070396,426.417006,414.6386803,7.267594968,20.72805019,0.080499284,15.36333333,17.45433333,89.88666667,33.56,19.32666667,25.88333333,17.61449124,13.70362908,8.54791933,1.194255069,937.8666667,1.052403455,996.3741666666666,3.6733333333333333,7.346666666666667,58.53333333333333,-14.19739786510546,-150.68797829524976,0.0747130875
